,Date,Week_day,Market,Start,Finish,Open,Close,Change,Change_pct,Volume
41,2018-01-14,Sunday,new_york,14:30:00,20:59:59,13289.59,13357.98,68.38999999999942,0.005146133176418433,8762.153256
42,2018-01-15,Monday,tokyo,02:00:00,07:59:59,13460.81,13355.0,-105.80999999999949,-0.00786059679915252,12295.403710000002
43,2018-01-15,Monday,london,08:00:00,14:29:59,13346.34,14220.92,874.5799999999999,0.06552957589871089,13397.079216
44,2018-01-15,Monday,new_york,14:30:00,20:59:59,14220.92,13635.73,-585.1900000000005,-0.04114993966635072,12683.715546
45,2018-01-16,Tuesday,tokyo,02:00:00,07:59:59,12973.76,12347.32,-626.4400000000005,-0.0482851540339887,15522.072996000003
46,2018-01-16,Tuesday,london,08:00:00,14:29:59,12340.0,11574.08,-765.9200000000001,-0.062068071312803896,17975.064177
47,2018-01-16,Tuesday,new_york,14:30:00,20:59:59,11570.0,10650.18,-919.8199999999997,-0.07950043215211755,15056.992281
48,2018-01-17,Wednesday,tokyo,02:00:00,07:59:59,10670.63,10765.01,94.38000000000102,0.008844838589661563,13594.984203999998
49,2018-01-17,Wednesday,london,08:00:00,14:29:59,10777.93,9330.0,-1447.9300000000003,-0.1343421232091877,10944.391365999998
50,2018-01-17,Wednesday,new_york,14:30:00,20:59:59,9330.0,10901.06,1571.0599999999995,0.16838799571275453,11033.453084
51,2018-01-18,Thursday,tokyo,02:00:00,07:59:59,11377.78,10472.97,-904.8100000000013,-0.07952430087416007,12125.493222000001
52,2018-01-18,Thursday,london,08:00:00,14:29:59,10461.71,11489.84,1028.130000000001,0.09827552092344383,10103.026411
53,2018-01-18,Thursday,new_york,14:30:00,20:59:59,11489.82,11510.34,20.520000000000437,0.0017859287612860264,7219.200106000001
54,2018-01-19,Friday,tokyo,02:00:00,07:59:59,11200.0,11069.72,-130.28000000000065,-0.011632142857142869,7349.928477000001
55,2018-01-19,Friday,london,08:00:00,14:29:59,11060.0,11512.0,452.0,0.040867992766727035,8834.548401999999
56,2018-01-19,Friday,new_york,14:30:00,20:59:59,11513.0,11284.63,-228.3700000000008,-0.019835837748632068,9460.47715
57,2018-01-20,Saturday,tokyo,02:00:00,07:59:59,11639.0,12660.98,1021.9799999999996,0.08780651258699201,7757.787371999999
58,2018-01-20,Saturday,london,08:00:00,14:29:59,12660.98,12560.57,-100.40999999999985,-0.007930665714660279,8307.199839
59,2018-01-20,Saturday,new_york,14:30:00,20:59:59,12577.95,12784.81,206.85999999999876,0.016446241239629567,10802.210748000001
60,2018-01-21,Sunday,tokyo,02:00:00,07:59:59,12508.96,11701.14,-807.8199999999997,-0.06457930955091384,11580.214127000001
61,2018-01-21,Sunday,london,08:00:00,14:29:59,11721.43,11799.55,78.11999999999898,0.0066647158239223625,9974.225278
62,2018-01-21,Sunday,new_york,14:30:00,20:59:59,11799.55,11029.96,-769.5900000000001,-0.06522197880427649,10861.651419
63,2018-01-22,Monday,tokyo,02:00:00,07:59:59,11381.01,11743.97,362.9599999999991,0.03189172138500873,8532.151027
64,2018-01-22,Monday,london,08:00:00,14:29:59,11745.0,10765.16,-979.8400000000001,-0.08342613878246063,9799.787131999998
65,2018-01-22,Monday,new_york,14:30:00,20:59:59,10750.05,10349.93,-400.119999999999,-0.03722029199864174,9022.493282
66,2018-01-23,Tuesday,tokyo,02:00:00,07:59:59,10558.2,10250.0,-308.2000000000007,-0.029190581727946086,8595.938491
67,2018-01-23,Tuesday,london,08:00:00,14:29:59,10250.85,10340.0,89.14999999999964,0.00869683977426261,7043.8410969999995
68,2018-01-23,Tuesday,new_york,14:30:00,20:59:59,10340.0,11100.33,760.3299999999999,0.07353288201160546,6494.908487000001
69,2018-01-24,Wednesday,tokyo,02:00:00,07:59:59,10557.63,10956.0,398.3700000000008,0.03773290028159737,7005.636536000002
70,2018-01-24,Wednesday,london,08:00:00,14:29:59,10955.99,11565.0,609.0100000000002,0.055586943763183516,7183.244314
71,2018-01-24,Wednesday,new_york,14:30:00,20:59:59,11565.0,11190.05,-374.9500000000007,-0.03242109814094252,6175.423332
72,2018-01-25,Thursday,tokyo,02:00:00,07:59:59,11379.96,11460.0,80.04000000000087,0.007033416637668433,7419.71963
73,2018-01-25,Thursday,london,08:00:00,14:29:59,11465.91,11275.0,-190.90999999999985,-0.016650226628326936,5939.568071000001
74,2018-01-25,Thursday,new_york,14:30:00,20:59:59,11275.0,11251.0,-24.0,-0.0021286031042128117,6128.567179
75,2018-01-26,Friday,tokyo,02:00:00,07:59:59,11280.0,11010.0,-270.0,-0.02393617021276595,5501.636951
76,2018-01-26,Friday,london,08:00:00,14:29:59,11010.09,10684.98,-325.1100000000006,-0.029528368977910335,7385.065382
77,2018-01-26,Friday,new_york,14:30:00,20:59:59,10680.0,11026.32,346.3199999999997,0.03242696629213482,5713.773803000001
78,2018-01-27,Saturday,tokyo,02:00:00,07:59:59,10936.16,11243.68,307.52000000000044,0.02811955933344068,4114.564225
79,2018-01-27,Saturday,london,08:00:00,14:29:59,11243.68,11081.01,-162.67000000000007,-0.014467683178461144,3689.9574690000004
80,2018-01-27,Saturday,new_york,14:30:00,20:59:59,11082.8,11549.99,467.1900000000005,0.0421545096906919,5178.115454
81,2018-01-28,Sunday,tokyo,02:00:00,07:59:59,11518.0,11969.0,451.0,0.039156103490189276,3887.434406
82,2018-01-28,Sunday,london,08:00:00,14:29:59,11969.0,11800.0,-169.0,-0.014119809507895376,3878.117793
83,2018-01-28,Sunday,new_york,14:30:00,20:59:59,11787.58,11939.99,152.40999999999985,0.0129297107633628,3577.1912589999997
84,2018-01-29,Monday,tokyo,02:00:00,07:59:59,11499.63,11318.01,-181.61999999999898,-0.015793551618617174,6041.353625
85,2018-01-29,Monday,london,08:00:00,14:29:59,11320.0,11410.01,90.01000000000022,0.007951413427561782,5544.848608
86,2018-01-29,Monday,new_york,14:30:00,20:59:59,11410.04,11298.99,-111.05000000000109,-0.009732656502518977,5161.769983
87,2018-01-30,Tuesday,tokyo,02:00:00,07:59:59,10949.99,11118.99,169.0,0.01543380404913619,3977.5161470000003
88,2018-01-30,Tuesday,london,08:00:00,14:29:59,11119.0,10613.46,-505.5400000000009,-0.045466318913571446,6504.757929
89,2018-01-30,Tuesday,new_york,14:30:00,20:59:59,10624.65,10174.21,-450.4400000000005,-0.04239574950704261,8486.555505
90,2018-01-31,Wednesday,tokyo,02:00:00,07:59:59,9967.47,10280.0,312.53000000000065,0.0313549978078691,6515.797159
91,2018-01-31,Wednesday,london,08:00:00,14:29:59,10280.0,10111.29,-168.70999999999913,-0.01641147859922165,6536.407451
92,2018-01-31,Wednesday,new_york,14:30:00,20:59:59,10111.29,10185.58,74.28999999999905,0.007347232647861857,9742.076953999998
93,2018-02-01,Thursday,tokyo,02:00:00,07:59:59,10249.43,10063.75,-185.6800000000003,-0.01811612938475604,10474.530521
94,2018-02-01,Thursday,london,08:00:00,14:29:59,10063.75,9445.16,-618.5900000000001,-0.0614671469382686,12163.070434999998
95,2018-02-01,Thursday,new_york,14:30:00,20:59:59,9445.16,9399.96,-45.20000000000073,-0.004785519779442637,8782.032411000002
96,2018-02-02,Friday,tokyo,02:00:00,07:59:59,8768.28,8673.11,-95.17000000000007,-0.010853896089084714,9538.743156999999
97,2018-02-02,Friday,london,08:00:00,14:29:59,8673.11,8749.98,76.86999999999898,0.00886302606562106,10498.059357000002
98,2018-02-02,Friday,new_york,14:30:00,20:59:59,8739.46,8668.0,-71.45999999999913,-0.008176706569971048,8121.4352100000015
99,2018-02-03,Saturday,tokyo,02:00:00,07:59:59,8650.01,8708.82,58.80999999999949,0.006798836070709635,6989.342000999999
100,2018-02-03,Saturday,london,08:00:00,14:29:59,8708.82,9345.0,636.1800000000003,0.07305008026345705,9106.087788
101,2018-02-03,Saturday,new_york,14:30:00,20:59:59,9344.97,9298.75,-46.219999999999345,-0.004945976284567943,11104.078594
102,2018-02-04,Sunday,tokyo,02:00:00,07:59:59,8920.0,9200.0,280.0,0.03139013452914807,16071.349732
103,2018-02-04,Sunday,london,08:00:00,14:29:59,9200.0,8756.09,-443.90999999999985,-0.048251086956521694,18614.051405000002
104,2018-02-04,Sunday,new_york,14:30:00,20:59:59,8756.11,8204.02,-552.0900000000001,-0.06305197170889809,18633.706262
105,2018-02-05,Monday,tokyo,02:00:00,07:59:59,8104.07,7965.01,-139.0599999999995,-0.017159279226363955,18511.533274
106,2018-02-05,Monday,london,08:00:00,14:29:59,7965.01,7335.05,-629.96,-0.07909092392853245,21541.290172
107,2018-02-05,Monday,new_york,14:30:00,20:59:59,7335.05,7188.38,-146.67000000000007,-0.019995773716607212,21995.276077000002
108,2018-02-06,Tuesday,tokyo,02:00:00,07:59:59,6446.16,6043.0,-403.15999999999985,-0.06254266105712547,20058.686637
109,2018-02-06,Tuesday,london,08:00:00,14:29:59,6040.98,6868.51,827.5300000000007,0.13698605193197144,19130.832732000003
110,2018-02-06,Tuesday,new_york,14:30:00,20:59:59,6868.51,7486.0,617.4899999999998,0.08990159437781986,18310.421727
111,2018-02-07,Wednesday,tokyo,02:00:00,07:59:59,7576.33,7669.97,93.64000000000033,0.01235954611269574,15126.515913999998
112,2018-02-07,Wednesday,london,08:00:00,14:29:59,7669.97,8115.0,445.02999999999975,0.05802239122186914,17874.679479
113,2018-02-07,Wednesday,new_york,14:30:00,20:59:59,8117.22,8126.84,9.61999999999989,0.0011851348121647565,14656.207734
114,2018-02-09,Friday,tokyo,10:00:00,10:29:59,7789.9,8191.33,401.4300000000003,0.05153211209386521,14597.807182
115,2018-02-09,Friday,london,10:00:00,10:29:59,7789.9,8191.33,401.4300000000003,0.05153211209386521,15180.652351
116,2018-02-09,Friday,new_york,10:00:00,10:29:59,7789.9,8191.33,401.4300000000003,0.05153211209386521,13477.584929999997
117,2018-02-09,Friday,tokyo,10:00:00,10:29:59,7789.9,8191.33,401.4300000000003,0.05153211209386521,9813.642412
118,2018-02-09,Friday,london,10:00:00,14:29:59,7789.9,8424.81,634.9099999999999,0.08150425551034024,11193.122476999999
119,2018-02-09,Friday,new_york,14:30:00,20:59:59,8412.17,8539.23,127.05999999999949,0.015104307212051138,13266.530611000002
120,2018-02-10,Saturday,tokyo,02:00:00,07:59:59,8784.36,8915.15,130.78999999999905,0.0148889617456478,13615.555133999998
121,2018-02-10,Saturday,london,08:00:00,14:29:59,8915.15,8685.87,-229.27999999999884,-0.025718019326651742,9183.973890999998
122,2018-02-10,Saturday,new_york,14:30:00,20:59:59,8696.52,8170.98,-525.5400000000009,-0.06043106897931594,10342.907576000001
123,2018-02-11,Sunday,tokyo,02:00:00,07:59:59,8224.94,7850.72,-374.22000000000025,-0.0454982042422194,12312.566766
124,2018-02-11,Sunday,london,08:00:00,14:29:59,7851.2,8309.0,457.8000000000002,0.05830955777460778,12022.801014
125,2018-02-11,Sunday,new_york,14:30:00,20:59:59,8308.97,8246.92,-62.04999999999927,-0.007467832956431386,9898.728991
126,2018-02-12,Monday,tokyo,02:00:00,07:59:59,8345.51,8473.76,128.25,0.015367544943328815,9964.460996
127,2018-02-12,Monday,london,08:00:00,14:29:59,8470.01,8536.0,65.98999999999978,0.007791017956295221,10588.78154
128,2018-02-12,Monday,new_york,14:30:00,20:59:59,8536.0,8872.02,336.02000000000044,0.039365042174320575,9085.148864
129,2018-02-13,Tuesday,tokyo,02:00:00,07:59:59,8727.14,8669.39,-57.75,-0.006617288137923727,10849.882388
130,2018-02-13,Tuesday,london,08:00:00,14:29:59,8656.26,8624.58,-31.68000000000029,-0.0036597791655981204,14016.661416000003
131,2018-02-13,Tuesday,new_york,14:30:00,20:59:59,8624.43,8700.01,75.57999999999993,0.008763477702294464,9335.048285
132,2018-02-14,Wednesday,tokyo,02:00:00,07:59:59,8661.98,8870.17,208.1900000000005,0.024034920422351558,13221.857191000001
133,2018-02-14,Wednesday,london,08:00:00,14:29:59,8870.17,9159.62,289.4500000000007,0.0326318435836066,12293.476042
134,2018-02-14,Wednesday,new_york,14:30:00,20:59:59,9159.56,9283.0,123.44000000000051,0.013476629881784774,10450.094069
135,2018-02-15,Thursday,tokyo,02:00:00,07:59:59,9374.96,9810.01,435.0500000000011,0.04640553133026715,10783.302494999998
136,2018-02-15,Thursday,london,08:00:00,14:29:59,9810.01,9769.0,-41.01000000000022,-0.004180423873166306,11049.022831000002
137,2018-02-15,Thursday,new_york,14:30:00,20:59:59,9770.0,10087.0,317.0,0.032446264073694886,10504.957898
138,2018-02-16,Friday,tokyo,02:00:00,07:59:59,10305.0,9688.5,-616.5,-0.05982532751091707,11725.604555
139,2018-02-16,Friday,london,08:00:00,14:29:59,9688.5,9960.0,271.5,0.028022913763740442,13978.895739
140,2018-02-16,Friday,new_york,14:30:00,20:59:59,9960.0,10014.74,54.73999999999978,0.00549598393574291,10842.717188999999
141,2018-02-17,Saturday,tokyo,02:00:00,07:59:59,10316.03,10727.91,411.8799999999992,0.03992621192454848,12546.088975
142,2018-02-17,Saturday,london,08:00:00,14:29:59,10727.87,10510.0,-217.8700000000008,-0.02030878450242224,14582.086373999999
143,2018-02-17,Saturday,new_york,14:30:00,20:59:59,10509.99,10745.0,235.01000000000022,0.022360630219438793,13134.944162999998
144,2018-02-18,Sunday,tokyo,02:00:00,07:59:59,11190.0,10589.76,-600.2399999999998,-0.05364075067024132,11477.735494999999
145,2018-02-18,Sunday,london,08:00:00,14:29:59,10593.62,10640.0,46.3799999999992,0.004378106822785721,11753.771573999999
146,2018-02-18,Sunday,new_york,14:30:00,20:59:59,10640.0,10765.49,125.48999999999978,0.01179417293233076,10178.653514000001
147,2018-02-19,Monday,tokyo,02:00:00,07:59:59,10620.82,10815.62,194.8000000000011,0.01834133334337662,15033.214016
148,2018-02-19,Monday,london,08:00:00,14:29:59,10815.61,10949.99,134.3799999999992,0.012424634394176515,15709.274499000001
149,2018-02-19,Monday,new_york,14:30:00,20:59:59,10949.99,11202.02,252.03000000000065,0.02301645937576202,12060.286716999999
150,2018-02-20,Tuesday,tokyo,02:00:00,07:59:59,11479.0,11535.0,56.0,0.004878473734645894,11233.130686999999
151,2018-02-20,Tuesday,london,08:00:00,14:29:59,11530.92,11505.0,-25.920000000000073,-0.0022478692073139017,20082.101243999998
152,2018-02-20,Tuesday,new_york,14:30:00,20:59:59,11508.59,11723.98,215.38999999999942,0.018715585488752184,15028.617144999998
153,2018-02-21,Wednesday,tokyo,02:00:00,07:59:59,11079.54,11125.0,45.45999999999913,0.004103058430223516,15690.639423
154,2018-02-21,Wednesday,london,08:00:00,14:29:59,11128.0,10572.49,-555.5100000000002,-0.049920021567217865,15999.946849000002
155,2018-02-21,Wednesday,new_york,14:30:00,20:59:59,10572.0,10379.56,-192.4400000000005,-0.018202799848656914,16146.302182
156,2018-02-22,Thursday,tokyo,02:00:00,07:59:59,10634.23,10600.0,-34.22999999999956,-0.0032188508241780545,13120.399044999998
157,2018-02-22,Thursday,london,08:00:00,14:29:59,10606.99,9915.0,-691.9899999999998,-0.0652390546234134,15672.389338
158,2018-02-22,Thursday,new_york,14:30:00,20:59:59,9918.03,10065.02,146.98999999999978,0.01482048350327636,14382.216854
159,2018-02-23,Friday,tokyo,02:00:00,07:59:59,9703.12,9865.66,162.53999999999905,0.016751312979742528,10103.929992000001
160,2018-02-23,Friday,london,08:00:00,14:29:59,9865.67,10370.01,504.34000000000015,0.05112070442250749,10978.438955
161,2018-02-23,Friday,new_york,14:30:00,20:59:59,10370.52,9950.18,-420.34000000000015,-0.04053220089252996,9711.036853
162,2018-02-24,Saturday,tokyo,02:00:00,07:59:59,10343.0,10119.16,-223.84000000000015,-0.021641690031905636,8905.631585
163,2018-02-24,Saturday,london,08:00:00,14:29:59,10119.13,9800.01,-319.119999999999,-0.03153630796323392,7907.335642999999
164,2018-02-24,Saturday,new_york,14:30:00,20:59:59,9800.01,9386.0,-414.0100000000002,-0.042245875259311005,7865.865887000001
165,2018-02-25,Sunday,tokyo,02:00:00,07:59:59,9756.01,9727.3,-28.710000000000946,-0.002942801411642715,9582.060215999998
166,2018-02-25,Sunday,london,08:00:00,14:29:59,9722.64,9491.0,-231.63999999999942,-0.023824804785531395,9014.681596000002
167,2018-02-25,Sunday,new_york,14:30:00,20:59:59,9493.94,9562.0,68.05999999999949,0.007168783455551608,7193.183215999999
168,2018-02-26,Monday,tokyo,02:00:00,07:59:59,9717.7,9454.49,-263.21000000000095,-0.02708562725747876,8356.43661
169,2018-02-26,Monday,london,08:00:00,14:29:59,9454.49,10230.0,775.5100000000002,0.08202557726540505,10089.379248999998
170,2018-02-26,Monday,new_york,14:30:00,20:59:59,10230.0,10295.0,65.0,0.006353861192570864,8982.282845000002
171,2018-02-27,Tuesday,tokyo,02:00:00,07:59:59,10195.01,10600.0,404.9899999999998,0.03972433572894962,7695.260625
172,2018-02-27,Tuesday,london,08:00:00,14:29:59,10600.0,10692.69,92.69000000000051,0.00874433962264165,8150.4789869999995
173,2018-02-27,Tuesday,new_york,14:30:00,20:59:59,10691.01,10675.22,-15.790000000000873,-0.00147694184179048,5034.610794
174,2018-02-28,Wednesday,tokyo,02:00:00,07:59:59,10700.9,10748.86,47.960000000000946,0.004481866011270208,7127.766369999999
175,2018-02-28,Wednesday,london,08:00:00,14:29:59,10741.01,10510.0,-231.01000000000022,-0.021507288420735127,7396.779692
176,2018-02-28,Wednesday,new_york,14:30:00,20:59:59,10510.0,10670.0,160.0,0.015223596574690745,6172.463273
177,2018-03-01,Thursday,tokyo,02:00:00,07:59:59,10420.0,10549.33,129.32999999999993,0.012411708253359022,5821.656374
178,2018-03-01,Thursday,london,08:00:00,14:29:59,10549.96,10779.01,229.0500000000011,0.021710982790456246,6085.8654879999995
179,2018-03-01,Thursday,new_york,14:30:00,20:59:59,10778.07,11028.0,249.9300000000003,0.023188752717323347,5758.192474999999
180,2018-03-02,Friday,tokyo,02:00:00,07:59:59,11179.1,11080.42,-98.68000000000029,-0.008827186446136115,5039.260402
181,2018-03-02,Friday,london,08:00:00,14:29:59,11080.42,10790.0,-290.4200000000001,-0.026210197808386293,4644.103449
182,2018-03-02,Friday,new_york,14:30:00,20:59:59,10790.0,11064.86,274.8600000000006,0.025473586654309655,4726.608292000001
183,2018-03-03,Saturday,tokyo,02:00:00,07:59:59,11228.49,11317.0,88.51000000000022,0.007882627138644738,4659.127244
184,2018-03-03,Saturday,london,08:00:00,14:29:59,11317.0,11439.0,122.0,0.010780242113634264,4562.675467
185,2018-03-03,Saturday,new_york,14:30:00,20:59:59,11436.01,11327.99,-108.02000000000044,-0.009445602093737238,3255.1451780000007
186,2018-03-04,Sunday,tokyo,02:00:00,07:59:59,11409.0,11140.3,-268.7000000000007,-0.02355158208431951,3052.195941
187,2018-03-04,Sunday,london,08:00:00,14:29:59,11142.01,11170.0,27.98999999999978,0.002512114062005022,7020.308404
188,2018-03-04,Sunday,new_york,14:30:00,20:59:59,11170.0,11478.09,308.09000000000015,0.027581915846016214,4756.641028999999
189,2018-03-05,Monday,tokyo,02:00:00,07:59:59,11479.0,11539.87,60.8700000000008,0.0053027267183554105,4183.5170689999995
190,2018-03-05,Monday,london,08:00:00,14:29:59,11539.87,11486.21,-53.66000000000167,-0.004649965727516969,6675.165567
191,2018-03-05,Monday,new_york,14:30:00,20:59:59,11490.0,11620.0,130.0,0.011314186248912117,14171.423064
192,2018-03-06,Tuesday,tokyo,02:00:00,07:59:59,11314.99,11270.0,-44.98999999999978,-0.003976141384128495,8892.343394000001
193,2018-03-06,Tuesday,london,08:00:00,14:29:59,11275.11,10885.0,-390.1100000000006,-0.03459921898766405,6980.727184
194,2018-03-06,Tuesday,new_york,14:30:00,20:59:59,10880.05,10655.83,-224.21999999999935,-0.020608361174810685,9559.821868
195,2018-03-07,Wednesday,tokyo,02:00:00,07:59:59,10863.0,10510.0,-353.0,-0.03249562735892475,17045.553953
196,2018-03-07,Wednesday,london,08:00:00,14:29:59,10509.99,10624.4,114.40999999999985,0.010885833383285748,12618.623905999999
197,2018-03-07,Wednesday,new_york,14:30:00,20:59:59,10623.5,9755.0,-868.5,-0.08175271803078077,13162.439409999999
198,2018-03-08,Thursday,tokyo,02:00:00,07:59:59,9836.29,9936.98,100.68999999999869,0.010236583101962182,15506.405322999999
199,2018-03-08,Thursday,london,08:00:00,14:29:59,9936.98,9749.02,-187.95999999999913,-0.018915203613170117,12718.118215
200,2018-03-08,Thursday,new_york,14:30:00,20:59:59,9750.01,9332.25,-417.7600000000002,-0.04284713554139952,9888.863107
201,2018-03-09,Friday,tokyo,02:00:00,07:59:59,9079.86,8686.43,-393.4300000000003,-0.043329963237318636,14035.476385000002
202,2018-03-09,Friday,london,08:00:00,14:29:59,8685.0,9120.0,435.0,0.050086355785837755,11298.996917999999
203,2018-03-09,Friday,new_york,14:30:00,20:59:59,9120.0,8935.16,-184.84000000000015,-0.02026754385964913,10140.782713999999
204,2018-03-10,Saturday,tokyo,02:00:00,07:59:59,9287.09,9327.43,40.340000000000146,0.0043436641617558,9695.843139999999
205,2018-03-10,Saturday,london,08:00:00,14:29:59,9327.43,9446.98,119.54999999999927,0.012817035346285088,10390.406789
206,2018-03-10,Saturday,new_york,14:30:00,20:59:59,9446.0,8825.0,-621.0,-0.06574211306373068,10489.861793000002
207,2018-03-11,Sunday,tokyo,02:00:00,07:59:59,8585.0,8704.0,119.0,0.013861386138613874,11742.861162
208,2018-03-11,Sunday,london,08:00:00,14:29:59,8700.0,9228.99,528.9899999999998,0.06080344827586215,12329.702896000003
209,2018-03-11,Sunday,new_york,15:30:00,21:59:59,9166.0,9519.0,353.0,0.03851189177394709,10426.740059
210,2018-03-12,Monday,tokyo,02:00:00,07:59:59,9547.1,9599.92,52.81999999999971,0.005532570099820777,9909.369304000002
211,2018-03-12,Monday,london,08:00:00,14:29:59,9599.92,9430.05,-169.8700000000008,-0.017694939124492826,10028.486413
212,2018-03-12,Monday,new_york,15:30:00,21:59:59,9287.98,9128.9,-159.07999999999993,-0.01712751319447281,11124.538221
213,2018-03-13,Tuesday,tokyo,02:00:00,07:59:59,9088.0,9205.17,117.17000000000007,0.012892825704225341,11121.530574
214,2018-03-13,Tuesday,london,08:00:00,14:29:59,9205.17,9051.0,-154.17000000000007,-0.016748196937156012,13292.240789000001
215,2018-03-13,Tuesday,new_york,15:30:00,21:59:59,8960.46,9099.0,138.54000000000087,0.015461259801394123,14117.420237
216,2018-03-14,Wednesday,tokyo,02:00:00,07:59:59,9252.0,9079.92,-172.07999999999993,-0.01859922178988327,14020.929574999998
