,Date,Week_day,Market,Start,Finish,Open,Close,Change,Change_pct,Volume
0,2021-01-01,Friday,tokyo,02:00:00,07:59:59,29410.0,29092.83,-317.16999999999825,-0.01078442706562388,20865.342723
1,2021-01-01,Friday,london,08:00:00,14:29:59,29092.84,29415.94,323.09999999999854,0.011105825350842258,30213.266203
2,2021-01-01,Friday,new_york,14:30:00,20:59:59,29415.95,29200.96,-214.9900000000016,-0.0073086199833763965,29387.460163
3,2021-01-02,Saturday,tokyo,02:00:00,07:59:59,29359.46,29750.0,390.5400000000009,0.013302015772769682,29744.14152
4,2021-01-02,Saturday,london,08:00:00,14:29:59,29751.47,31087.39,1335.9199999999983,0.044902655230144806,37911.93096400001
5,2021-01-02,Saturday,new_york,14:30:00,20:59:59,31091.19,30667.22,-423.9699999999975,-0.013636338782786916,31236.462996999995
6,2021-01-03,Sunday,tokyo,02:00:00,07:59:59,32583.04,34452.34,1869.2999999999956,0.057370337451631226,30925.516491
7,2021-01-03,Sunday,london,08:00:00,14:29:59,34451.78,33926.99,-524.7900000000009,-0.01523259465838922,28256.257878999997
8,2021-01-03,Sunday,new_york,14:30:00,20:59:59,33927.0,33726.21,-200.79000000000087,-0.00591829516314446,30186.551500999998
9,2021-01-04,Monday,tokyo,02:00:00,07:59:59,33191.05,32068.84,-1122.2100000000028,-0.03381062063417706,39428.326849000005
10,2021-01-04,Monday,london,08:00:00,14:29:59,32068.84,31735.2,-333.6399999999994,-0.010403868677507533,33354.216962000006
11,2021-01-04,Monday,new_york,14:30:00,20:59:59,31735.2,31244.97,-490.22999999999956,-0.015447515692354252,31871.936716999997
12,2021-01-05,Tuesday,tokyo,02:00:00,07:59:59,32786.05,30817.77,-1968.2800000000025,-0.06003406936791722,25234.135057999996
13,2021-01-05,Tuesday,london,08:00:00,14:29:59,30817.78,31517.56,699.7800000000025,0.022707021725770105,35692.271626
14,2021-01-05,Tuesday,new_york,14:30:00,20:59:59,31517.56,33969.17,2451.609999999997,0.0777855265445675,33593.307408
15,2021-01-06,Wednesday,tokyo,02:00:00,07:59:59,33811.28,34676.4,865.1200000000026,0.025586727269715892,33081.752836
16,2021-01-06,Wednesday,london,08:00:00,14:29:59,34666.8,34377.17,-289.63000000000466,-0.00835467940507939,37097.799494
17,2021-01-06,Wednesday,new_york,14:30:00,20:59:59,34377.17,36015.88,1638.7099999999991,0.0476685544505262,31505.378800000002
18,2021-01-07,Thursday,tokyo,02:00:00,07:59:59,36871.47,36859.85,-11.62000000000262,-0.00031514881288985386,26969.944203000003
19,2021-01-07,Thursday,london,08:00:00,14:29:59,36863.04,38493.16,1630.1200000000026,0.04422098665763863,32616.053454
20,2021-01-07,Thursday,new_york,14:30:00,20:59:59,38493.16,39109.38,616.2199999999939,0.016008558403622697,36651.97788200001
21,2021-01-08,Friday,tokyo,02:00:00,07:59:59,38681.38,38930.55,249.17000000000553,0.006441600584053742,22590.499439000007
22,2021-01-08,Friday,london,08:00:00,14:29:59,38929.56,41202.91,2273.350000000006,0.05839649870175778,21637.185929000003
23,2021-01-08,Friday,new_york,14:30:00,20:59:59,41201.86,39059.15,-2142.709999999999,-0.05200517646533431,23019.728132
24,2021-01-09,Saturday,tokyo,02:00:00,07:59:59,40196.51,39638.61,-557.9000000000015,-0.013879314398190346,25582.605197999997
25,2021-01-09,Saturday,london,08:00:00,14:29:59,39639.21,41078.54,1439.3300000000017,0.036310764013712804,26059.951709999998
26,2021-01-09,Saturday,new_york,14:30:00,20:59:59,41080.01,40606.22,-473.7900000000009,-0.011533346754297291,44854.225913999995
27,2021-01-10,Sunday,tokyo,02:00:00,07:59:59,41141.55,40978.57,-162.9800000000032,-0.00396144530286302,46793.601918
28,2021-01-10,Sunday,london,08:00:00,14:29:59,40978.57,39764.82,-1213.75,-0.029619139955347373,52361.087595
29,2021-01-10,Sunday,new_york,14:30:00,20:59:59,39764.82,37718.88,-2045.9400000000023,-0.051451006190899484,40259.334732999996
30,2021-01-11,Monday,tokyo,02:00:00,07:59:59,37237.67,34375.34,-2862.3300000000017,-0.07686651715856552,46244.077245
31,2021-01-11,Monday,london,08:00:00,14:29:59,34372.25,33099.4,-1272.8499999999985,-0.03703132614245497,40251.839361000006
32,2021-01-11,Monday,new_york,14:30:00,20:59:59,33102.8,33409.8,307.0,0.0092741399519074,38596.416274
33,2021-01-12,Tuesday,tokyo,02:00:00,07:59:59,34289.3,36413.6,2124.2999999999956,0.061952270825009315,29234.701654
34,2021-01-12,Tuesday,london,08:00:00,14:29:59,36413.6,32940.72,-3472.8799999999974,-0.09537315728189466,31599.021044
35,2021-01-12,Tuesday,new_york,14:30:00,20:59:59,32931.25,34287.95,1356.699999999997,0.04119795027519446,31943.726966
36,2021-01-13,Wednesday,tokyo,02:00:00,07:59:59,33125.3,34986.9,1861.5999999999985,0.05619873631333139,25697.543468
37,2021-01-13,Wednesday,london,08:00:00,14:29:59,34986.9,34885.16,-101.73999999999796,-0.0029079455453325798,26736.773881999998
38,2021-01-13,Wednesday,new_york,14:30:00,20:59:59,34888.1,36222.07,1333.9700000000012,0.03823567348178902,28249.782071
39,2021-01-14,Thursday,tokyo,02:00:00,07:59:59,37451.13,38198.34,747.2099999999991,0.019951600926327195,24566.300054999996
40,2021-01-14,Thursday,london,08:00:00,14:29:59,38199.52,39260.9,1061.3800000000047,0.027785165886901275,23145.541841
41,2021-01-14,Thursday,new_york,14:30:00,20:59:59,39261.81,39312.86,51.05000000000291,0.001300245709507708,33236.910815
42,2021-01-15,Friday,tokyo,02:00:00,07:59:59,39175.73,38473.08,-702.6500000000015,-0.017935849568087248,23037.359783
43,2021-01-15,Friday,london,08:00:00,14:29:59,38473.07,37210.31,-1262.760000000002,-0.032821919332145844,25618.299000000003
44,2021-01-15,Friday,new_york,14:30:00,20:59:59,37210.3,35605.7,-1604.6000000000058,-0.04312246877880599,24141.423963
45,2021-01-16,Saturday,tokyo,02:00:00,07:59:59,37003.76,36574.86,-428.90000000000146,-0.011590714024736992,21639.481314999997
46,2021-01-16,Saturday,london,08:00:00,14:29:59,36565.74,36735.81,170.0699999999997,0.004651075022685136,16930.887632
47,2021-01-16,Saturday,new_york,14:30:00,20:59:59,36735.71,36711.16,-24.549999999995634,-0.0006682870699925569,16722.296498
48,2021-01-17,Sunday,tokyo,02:00:00,07:59:59,36715.63,34760.9,-1954.729999999996,-0.053239723790658,17804.249805
49,2021-01-17,Sunday,london,08:00:00,14:29:59,34760.91,34974.57,213.65999999999622,0.006146559454283551,17317.475547000002
50,2021-01-17,Sunday,new_york,14:30:00,20:59:59,34974.57,36072.99,1098.4199999999983,0.03140624745350684,18410.01922
51,2021-01-18,Monday,tokyo,02:00:00,07:59:59,36125.43,36104.61,-20.81999999999971,-0.0005763253198647345,24769.868563
52,2021-01-18,Monday,london,08:00:00,14:29:59,36100.55,36810.01,709.4599999999991,0.019652332166684383,20817.486672
53,2021-01-18,Monday,new_york,14:30:00,20:59:59,36810.01,36102.79,-707.2200000000012,-0.019212708717003868,18742.563417
54,2021-01-19,Tuesday,tokyo,02:00:00,07:59:59,36922.44,37168.82,246.37999999999738,0.00667290677430854,22316.069321000003
55,2021-01-19,Tuesday,london,08:00:00,14:29:59,37167.92,37187.21,19.290000000000873,0.0005189959513474118,27714.618337999997
56,2021-01-19,Tuesday,new_york,14:30:00,20:59:59,37187.21,36436.26,-750.9499999999971,-0.020193770922852128,22416.028413
57,2021-01-20,Wednesday,tokyo,02:00:00,07:59:59,36105.27,35677.14,-428.1299999999974,-0.01185782574122829,26419.649701000002
58,2021-01-20,Wednesday,london,08:00:00,14:29:59,35672.86,35113.85,-559.010000000002,-0.015670456475875505,36944.916165
59,2021-01-20,Wednesday,new_york,14:30:00,20:59:59,35101.23,34957.15,-144.08000000000175,-0.004104699464947625,28595.275315000003
60,2021-01-21,Thursday,tokyo,02:00:00,07:59:59,34784.69,34624.27,-160.42000000000553,-0.004611799041475018,32819.536335000004
61,2021-01-21,Thursday,london,08:00:00,14:29:59,34624.27,31620.88,-3003.389999999996,-0.08674233420661281,28366.676123
