Date,Week_day,Market,Start,Finish,Open,Close,Change,Change_pct,Volume
2019-01-22,Tuesday,london,08:00:00,14:29:59,3516.58,3563.06,46.48000000000002,0.0132173873479346,5956.112031999999
2019-01-22,Tuesday,new_york,14:30:00,20:59:59,3563.06,3584.28,21.22000000000025,0.0059555550566086,6055.221839
2019-01-23,Wednesday,tokyo,02:00:00,07:59:59,3576.84,3561.73,-15.110000000000127,-0.0042243991903467,4935.410461
2019-01-23,Wednesday,london,08:00:00,14:29:59,3561.75,3570.84,9.090000000000146,0.0025521162349968,6098.034426
2019-01-23,Wednesday,new_york,14:30:00,20:59:59,3570.84,3534.11,-36.73000000000002,-0.0102860951484804,6574.821008
2019-01-24,Thursday,tokyo,02:00:00,07:59:59,3536.0,3546.33,10.329999999999927,0.0029213800904976,4879.498773999999
2019-01-24,Thursday,london,08:00:00,14:29:59,3546.47,3570.02,23.550000000000185,0.0066404058119764,5231.225988
2019-01-24,Thursday,new_york,14:30:00,20:59:59,3570.02,3568.05,-1.9699999999998,-0.0005518176368759,3915.43976
2019-01-25,Friday,tokyo,02:00:00,07:59:59,3578.39,3568.48,-9.909999999999854,-0.0027694018818518,4537.401648
2019-01-25,Friday,london,08:00:00,14:29:59,3568.48,3551.62,-16.860000000000127,-0.0047247007129086,5468.591515
2019-01-25,Friday,new_york,14:30:00,20:59:59,3551.6,3558.06,6.460000000000036,0.0018188985246085,4319.751552
2019-01-26,Saturday,tokyo,02:00:00,07:59:59,3567.3,3620.58,53.27999999999975,0.0149356656294676,5636.430517999999
2019-01-26,Saturday,london,08:00:00,14:29:59,3620.37,3586.06,-34.309999999999945,-0.0094769319157986,9499.065925
2019-01-26,Saturday,new_york,14:30:00,20:59:59,3586.04,3563.71,-22.329999999999927,-0.0062269244068665,6691.847921
2019-01-27,Sunday,tokyo,02:00:00,07:59:59,3569.18,3562.01,-7.169999999999618,-0.0020088647812661,7260.372494
2019-01-27,Sunday,london,08:00:00,14:29:59,3562.77,3535.6,-27.170000000000076,-0.0076260886894186,7103.751266
2019-01-27,Sunday,new_york,14:30:00,20:59:59,3535.61,3568.68,33.06999999999971,0.0093534071914038,11150.210861
2019-01-28,Monday,tokyo,02:00:00,07:59:59,3524.74,3454.4,-70.33999999999969,-0.0199560818670312,8195.428536
2019-01-28,Monday,london,08:00:00,14:29:59,3453.72,3425.51,-28.20999999999958,-0.0081680043547246,6948.025540000001
2019-01-28,Monday,new_york,14:30:00,20:59:59,3425.85,3428.0,2.150000000000091,0.00062758147613,6157.702949
2019-01-29,Tuesday,tokyo,02:00:00,07:59:59,3419.68,3366.41,-53.26999999999998,-0.0155774809338885,6803.573138999999
2019-01-29,Tuesday,london,08:00:00,14:29:59,3366.63,3413.52,46.88999999999987,0.013927874461999,8884.176812
2019-01-29,Tuesday,new_york,14:30:00,20:59:59,3414.06,3412.95,-1.110000000000127,-0.0003251260962021,5967.0864
2019-01-30,Wednesday,tokyo,02:00:00,07:59:59,3403.83,3428.83,25.0,0.0073446676244113,6510.732001
2019-01-30,Wednesday,london,08:00:00,14:29:59,3429.24,3456.24,27.0,0.0078734646743885,6819.748013000001
2019-01-30,Wednesday,new_york,14:30:00,20:59:59,3455.0,3453.7,-1.300000000000182,-0.0003762662807526,8290.436837
2019-01-31,Thursday,tokyo,02:00:00,07:59:59,3471.36,3476.57,5.210000000000036,0.0015008526917403,5046.472524
2019-01-31,Thursday,london,08:00:00,14:29:59,3477.08,3433.36,-43.7199999999998,-0.0125737687945056,6902.1984
2019-01-31,Thursday,new_york,14:30:00,20:59:59,3433.47,3447.5,14.0300000000002,0.0040862451106316,5042.010428
2019-02-01,Friday,tokyo,02:00:00,07:59:59,3412.79,3420.03,7.2400000000002365,0.0021214314387936,5400.059291
2019-02-01,Friday,london,08:00:00,14:29:59,3419.44,3465.18,45.73999999999978,0.0133764593032776,4672.250023999999
2019-02-01,Friday,new_york,14:30:00,20:59:59,3464.25,3476.15,11.900000000000093,0.0034350869596593,4353.348225
2019-02-02,Saturday,tokyo,02:00:00,07:59:59,3459.3,3453.55,-5.75,-0.0016621859913855,5303.134581
2019-02-02,Saturday,london,08:00:00,14:29:59,3453.09,3463.01,9.920000000000073,0.0028727892988598,4238.631789
2019-02-02,Saturday,new_york,14:30:00,20:59:59,3463.46,3460.0,-3.4600000000000364,-0.0009990009990009,5948.92525
2019-02-03,Sunday,tokyo,02:00:00,07:59:59,3488.25,3462.54,-25.71000000000004,-0.0073704579660288,5388.342024
2019-02-03,Sunday,london,08:00:00,14:29:59,3462.99,3466.5,3.5100000000002183,0.0010135749742274,7150.220089
2019-02-03,Sunday,new_york,14:30:00,20:59:59,3466.49,3443.0,-23.48999999999978,-0.0067763068694846,5275.092543999999
2019-02-04,Monday,tokyo,02:00:00,07:59:59,3469.62,3463.02,-6.599999999999909,-0.0019022256039565,6803.564042
2019-02-04,Monday,london,08:00:00,14:29:59,3463.02,3457.13,-5.889999999999873,-0.0017008276013421,7492.152941
2019-02-04,Monday,new_york,14:30:00,20:59:59,3457.87,3462.0,4.130000000000109,0.0011943768851923,6161.601262
2019-02-05,Tuesday,tokyo,02:00:00,07:59:59,3455.24,3464.42,9.180000000000293,0.0026568342575334,6705.172126999999
2019-02-05,Tuesday,london,08:00:00,14:29:59,3464.42,3460.88,-3.539999999999964,-0.0010218160615629,6222.558287999999
2019-02-05,Tuesday,new_york,14:30:00,20:59:59,3461.52,3462.44,0.9200000000000728,0.0002657791952669,6442.672713000002
2019-02-06,Wednesday,tokyo,02:00:00,07:59:59,3418.18,3424.77,6.5900000000001455,0.0019279265574076,7404.907815
2019-02-06,Wednesday,london,08:00:00,14:29:59,3424.79,3401.64,-23.15000000000009,-0.0067595385410492,6106.10463
2019-02-06,Wednesday,new_york,14:30:00,20:59:59,3401.78,3402.0,0.2199999999997999,6.467202464577326e-05,13849.094557
2019-02-07,Thursday,tokyo,02:00:00,07:59:59,3407.03,3412.15,5.119999999999891,0.0015027751443339,5934.035249
2019-02-07,Thursday,london,08:00:00,14:29:59,3412.17,3406.5,-5.670000000000073,-0.0016616991533247,7862.810265
2019-02-07,Thursday,new_york,14:30:00,20:59:59,3406.73,3401.22,-5.510000000000218,-0.0016173867609114,7584.697607
2019-02-08,Friday,tokyo,02:00:00,07:59:59,3389.98,3394.78,4.800000000000182,0.0014159375571538,11361.115562
2019-02-08,Friday,london,08:00:00,14:29:59,3395.24,3454.53,59.29000000000042,0.0174626830503883,6687.820976999999
2019-02-08,Friday,new_york,14:30:00,20:59:59,3454.53,3660.53,206.0,0.0596318457214151,6239.667833
2019-02-09,Saturday,tokyo,02:00:00,07:59:59,3644.28,3660.86,16.579999999999927,0.0045495955305299,6013.135120000001
2019-02-09,Saturday,london,08:00:00,14:29:59,3661.95,3658.02,-3.929999999999836,-0.0010731987056076,7541.073059000001
2019-02-09,Saturday,new_york,14:30:00,20:59:59,3658.06,3656.62,-1.4400000000000546,-0.00039365127964,5789.801917000001
2019-02-10,Sunday,tokyo,02:00:00,07:59:59,3655.26,3632.12,-23.140000000000327,-0.0063306030213994,6571.474492
2019-02-10,Sunday,london,08:00:00,14:29:59,3632.1,3623.76,-8.33999999999969,-0.0022961922854546,8347.689688
2019-02-10,Sunday,new_york,14:30:00,20:59:59,3623.74,3639.73,15.990000000000236,0.0044125682306126,6321.882372
2019-02-11,Monday,tokyo,02:00:00,07:59:59,3632.09,3635.64,3.549999999999727,0.0009773986878076,5935.042927
2019-02-11,Monday,london,08:00:00,14:29:59,3634.87,3641.98,7.110000000000127,0.0019560534489542,6996.849307
2019-02-11,Monday,new_york,14:30:00,20:59:59,3642.69,3643.41,0.7199999999997999,0.0001976561277516,7459.981249
2019-02-12,Tuesday,tokyo,02:00:00,07:59:59,3609.63,3625.49,15.859999999999673,0.0043938021348448,6295.515641
2019-02-12,Tuesday,london,08:00:00,14:29:59,3625.58,3617.8,-7.779999999999745,-0.0021458635583823,6799.505838
2019-02-12,Tuesday,new_york,14:30:00,20:59:59,3617.95,3647.64,29.69000000000005,0.0082063046752995,6132.069328
2019-02-13,Wednesday,tokyo,02:00:00,07:59:59,3637.37,3634.0,-3.369999999999891,-0.000926493592898,5592.772551999999
2019-02-13,Wednesday,london,08:00:00,14:29:59,3633.98,3611.0,-22.980000000000015,-0.0063236451493954,6562.201493
2019-02-13,Wednesday,new_york,14:30:00,20:59:59,3611.01,3601.16,-9.850000000000364,-0.0027277686852156,5186.452905
2019-02-14,Thursday,tokyo,02:00:00,07:59:59,3616.9,3605.11,-11.789999999999964,-0.0032596975310348,5296.767887
2019-02-14,Thursday,london,08:00:00,14:29:59,3605.13,3585.25,-19.88000000000011,-0.0055143642531615,6990.694503
2019-02-14,Thursday,new_york,14:30:00,20:59:59,3585.17,3597.75,12.579999999999927,0.0035088991595935,4593.833205000001
2019-02-15,Friday,tokyo,02:00:00,07:59:59,3606.27,3615.0,8.730000000000018,0.0024207838015457,3641.024618
2019-02-15,Friday,london,08:00:00,14:29:59,3615.0,3612.5,-2.5,-0.0006915629322268,6906.386517
2019-02-15,Friday,new_york,14:30:00,20:59:59,3612.51,3601.62,-10.890000000000327,-0.0030145245272678,5828.803152
2019-02-16,Saturday,tokyo,02:00:00,07:59:59,3607.46,3617.09,9.63000000000011,0.0026694682685324,6252.7754540000005
2019-02-16,Saturday,london,08:00:00,14:29:59,3617.08,3631.31,14.230000000000018,0.003934112599113,7965.124631999999
2019-02-16,Saturday,new_york,14:30:00,20:59:59,3630.46,3636.17,5.710000000000036,0.0015728034463953,12326.645066999998
2019-02-17,Sunday,tokyo,02:00:00,07:59:59,3628.0,3641.25,13.25,0.0036521499448731,10453.679315
2019-02-17,Sunday,london,08:00:00,14:29:59,3640.98,3619.75,-21.230000000000015,-0.0058308477387956,12000.885054
2019-02-17,Sunday,new_york,14:30:00,20:59:59,3620.83,3624.03,3.200000000000273,0.0008837752669967,11716.89203
2019-02-18,Monday,tokyo,02:00:00,07:59:59,3692.98,3731.69,38.71000000000004,0.010482049726779,12857.403072
2019-02-18,Monday,london,08:00:00,14:29:59,3732.17,3833.14,100.9699999999998,0.0270539659233099,14026.334145
2019-02-18,Monday,new_york,14:30:00,20:59:59,3833.14,3899.98,66.84000000000015,0.0174374011906688,12861.029460000002
2019-02-19,Tuesday,tokyo,02:00:00,07:59:59,3875.39,3916.01,40.620000000000346,0.0104815257303136,11609.229212
2019-02-19,Tuesday,london,08:00:00,14:29:59,3915.85,3956.53,40.68000000000029,0.0103885491017277,10221.558647
2019-02-19,Tuesday,new_york,14:30:00,20:59:59,3957.98,3949.57,-8.409999999999854,-0.0021248212472018,10195.537779
2019-02-20,Wednesday,tokyo,02:00:00,07:59:59,3911.62,3913.41,1.7899999999999636,0.0004576109131255,5895.683821
2019-02-20,Wednesday,london,08:00:00,14:29:59,3913.86,3942.71,28.84999999999991,0.0073712396457716,9124.551296
2019-02-20,Wednesday,new_york,14:30:00,20:59:59,3942.6,3963.88,21.2800000000002,0.0053974534571095,6451.324281000001
2019-02-21,Thursday,tokyo,02:00:00,07:59:59,3951.79,3964.69,12.900000000000093,0.0032643435000341,5717.625147000001
2019-02-21,Thursday,london,08:00:00,14:29:59,3965.0,3938.28,-26.7199999999998,-0.0067389659520806,5505.620022
2019-02-21,Thursday,new_york,14:30:00,20:59:59,3937.18,3925.77,-11.409999999999854,-0.0028980132988585,5322.627452
2019-02-22,Friday,tokyo,02:00:00,07:59:59,3946.98,3940.0,-6.980000000000018,-0.0017684406812297,9904.895042
2019-02-22,Friday,london,08:00:00,14:29:59,3939.98,3968.59,28.610000000000127,0.0072614581799907,9192.440458
2019-02-22,Friday,new_york,14:30:00,20:59:59,3968.98,3955.99,-12.990000000000236,-0.0032728811936568,9321.335521
2019-02-23,Saturday,tokyo,02:00:00,07:59:59,3972.98,3949.73,-23.25,-0.0058520304657964,10699.726222
2019-02-23,Saturday,london,08:00:00,14:29:59,3949.69,3952.17,2.480000000000018,0.0006278973792879,22058.796103
2019-02-23,Saturday,new_york,14:30:00,20:59:59,3952.5,4142.41,189.90999999999983,0.0480480708412396,11237.187345
2019-02-24,Sunday,tokyo,02:00:00,07:59:59,4143.21,4167.14,23.93000000000029,0.0057757149649668,10020.413107
2019-02-24,Sunday,london,08:00:00,14:29:59,4166.6,3819.51,-347.09000000000015,-0.0833029328469255,9151.778899
2019-02-24,Sunday,new_york,14:30:00,20:59:59,3817.04,3793.5,-23.539999999999964,-0.0061670823465302,12776.987900000004
2019-02-25,Monday,tokyo,02:00:00,07:59:59,3781.48,3780.52,-0.9600000000000364,-0.0002538688555803,7431.730171999999
2019-02-25,Monday,london,08:00:00,14:29:59,3780.23,3799.53,19.300000000000185,0.0051055094531284,8224.538904
2019-02-25,Monday,new_york,14:30:00,20:59:59,3799.49,3839.39,39.90000000000009,0.0105014093996826,6572.579787
2019-02-26,Tuesday,tokyo,02:00:00,07:59:59,3833.87,3807.63,-26.23999999999978,-0.0068442591950169,7266.28909
2019-02-26,Tuesday,london,08:00:00,14:29:59,3807.63,3821.32,13.690000000000056,0.0035954123693742,8805.620503999999
2019-02-26,Tuesday,new_york,14:30:00,20:59:59,3822.06,3806.99,-15.070000000000164,-0.003942899902147,11663.945543000002
2019-02-27,Wednesday,tokyo,02:00:00,07:59:59,3798.38,3825.59,27.21000000000004,0.0071635802631648,5594.704566
2019-02-27,Wednesday,london,08:00:00,14:29:59,3825.61,3798.68,-26.93000000000029,-0.0070394002525088,6771.165102999999
2019-02-27,Wednesday,new_york,14:30:00,20:59:59,3798.01,3741.75,-56.26000000000022,-0.0148130205028423,9824.130142000002
2019-02-28,Thursday,tokyo,02:00:00,07:59:59,3826.1,3822.06,-4.039999999999964,-0.0010559054912312,6569.8308640000005
2019-02-28,Thursday,london,08:00:00,14:29:59,3823.07,3828.7,5.629999999999654,0.001472638481639,6091.09095
2019-02-28,Thursday,new_york,14:30:00,20:59:59,3828.7,3821.1,-7.599999999999909,-0.0019850079661504,4796.125786
2019-03-01,Friday,tokyo,02:00:00,07:59:59,3826.75,3839.02,12.269999999999982,0.0032063761677663,6144.894493999999
2019-03-01,Friday,london,08:00:00,14:29:59,3839.02,3830.05,-8.9699999999998,-0.0023365338028975,5109.724765
2019-03-01,Friday,new_york,14:30:00,20:59:59,3830.42,3842.8,12.38000000000011,0.0032320215537722,4219.390623
2019-03-02,Saturday,tokyo,02:00:00,07:59:59,3835.01,3802.46,-32.55000000000018,-0.0084875919489127,5753.872037
2019-03-02,Saturday,london,08:00:00,14:29:59,3802.44,3817.34,14.900000000000093,0.0039185365186564,9499.020068
2019-03-02,Saturday,new_york,14:30:00,20:59:59,3816.7,3811.11,-5.589999999999691,-0.0014646160295542,4686.55849
2019-03-03,Sunday,tokyo,02:00:00,07:59:59,3826.55,3825.14,-1.4100000000003092,-0.0003684781330441,5651.46441
2019-03-03,Sunday,london,08:00:00,14:29:59,3825.11,3820.95,-4.160000000000309,-0.0010875504233865,7335.004949
2019-03-03,Sunday,new_york,14:30:00,20:59:59,3820.02,3814.57,-5.449999999999818,-0.0014266941010779,8469.256669
2019-03-04,Monday,tokyo,02:00:00,07:59:59,3825.04,3727.0,-98.03999999999996,-0.0256311045113253,7010.40504
2019-03-04,Monday,london,08:00:00,14:29:59,3727.0,3716.4,-10.599999999999907,-0.0028441105446739,8247.993017
2019-03-04,Monday,new_york,14:30:00,20:59:59,3716.4,3714.79,-1.610000000000127,-0.0004332149391884,5786.366617000001
2019-03-05,Tuesday,tokyo,02:00:00,07:59:59,3714.57,3729.2,14.629999999999654,0.0039385447036937,7010.35668
2019-03-05,Tuesday,london,08:00:00,14:29:59,3729.19,3840.04,110.84999999999992,0.0297249536762673,8812.640254
2019-03-05,Tuesday,new_york,14:30:00,20:59:59,3839.0,3848.05,9.050000000000182,0.0023573847356082,8030.712241
2019-03-06,Wednesday,tokyo,02:00:00,07:59:59,3837.49,3851.92,14.430000000000293,0.0037602703850694,5445.723807999999
2019-03-06,Wednesday,london,08:00:00,14:29:59,3851.9,3837.38,-14.519999999999982,-0.003769568265012,5954.842033000001
2019-03-06,Wednesday,new_york,14:30:00,20:59:59,3837.53,3853.24,15.709999999999582,0.0040937790714339,7612.648383000001
2019-03-07,Thursday,tokyo,02:00:00,07:59:59,3879.58,3880.0,0.4200000000000727,0.0001082591414534,7397.468067
2019-03-07,Thursday,london,08:00:00,14:29:59,3880.17,3868.33,-11.840000000000146,-0.0030514126958355,7667.963134000001
2019-03-07,Thursday,new_york,14:30:00,20:59:59,3868.33,3887.42,19.090000000000146,0.0049349460878467,6750.902035999999
2019-03-08,Friday,tokyo,02:00:00,07:59:59,3868.9,3898.65,29.75,0.0076895241541523,10907.045259
2019-03-08,Friday,london,08:00:00,14:29:59,3898.36,3908.55,10.190000000000056,0.002613919699566,7693.955109
2019-03-08,Friday,new_york,14:30:00,20:59:59,3907.21,3915.07,7.860000000000127,0.0020116656130588,6333.151868
2019-03-09,Saturday,tokyo,02:00:00,07:59:59,3880.67,3915.69,35.01999999999998,0.0090242148907275,7984.447846999999
2019-03-09,Saturday,london,08:00:00,14:29:59,3916.0,3930.43,14.429999999999836,0.0036848825331972,7457.113074999999
2019-03-09,Saturday,new_york,14:30:00,20:59:59,3930.35,3913.36,-16.98999999999978,-0.0043227702367473,6144.834618999999
2019-03-10,Sunday,tokyo,02:00:00,07:59:59,3937.9,3902.0,-35.90000000000009,-0.0091165341933517,9644.192812999998
2019-03-10,Sunday,london,08:00:00,14:29:59,3901.98,3908.94,6.960000000000036,0.0017837098088662,9585.211669
2019-03-10,Sunday,new_york,15:30:00,21:59:59,3910.15,3917.39,7.239999999999782,0.0018515913711749,8482.15917
2019-03-11,Monday,tokyo,02:00:00,07:59:59,3926.52,3885.5,-41.01999999999998,-0.0104469097317726,10663.548919000004
2019-03-11,Monday,london,08:00:00,14:29:59,3885.49,3857.62,-27.86999999999989,-0.0071728404911606,11085.123647
2019-03-11,Monday,new_york,15:30:00,21:59:59,3849.06,3870.09,21.0300000000002,0.0054636716497016,7757.160658999999
2019-03-12,Tuesday,tokyo,08:00:00,08:29:59,3834.69,3883.0,48.309999999999945,0.0125981500460272,8540.099530000001
2019-03-12,Tuesday,london,08:00:00,14:29:59,3834.69,3890.0,55.309999999999945,0.014423590955201,8090.936251999999
2019-03-12,Tuesday,new_york,15:30:00,21:59:59,3886.41,3883.29,-3.119999999999891,-0.0008027974403111,5449.264527000001
2019-03-13,Wednesday,tokyo,02:00:00,07:59:59,3875.5,3884.64,9.139999999999873,0.0023584053670493,4843.604993
2019-03-13,Wednesday,london,08:00:00,14:29:59,3884.32,3880.25,-4.070000000000164,-0.0010478024467603,10397.599111
2019-03-13,Wednesday,new_york,15:30:00,21:59:59,3861.55,3857.69,-3.8600000000001273,-0.0009995986067771,5138.435282
2019-03-14,Thursday,tokyo,02:00:00,07:59:59,3878.36,3859.58,-18.7800000000002,-0.0048422529110242,7180.804090999999
2019-03-14,Thursday,london,08:00:00,14:29:59,3860.73,3851.87,-8.860000000000127,-0.002294902777454,6155.582889
2019-03-14,Thursday,new_york,15:30:00,21:59:59,3875.21,3877.41,2.199999999999818,0.000567711169201,6235.6435
2019-03-15,Friday,tokyo,02:00:00,07:59:59,3889.67,3888.25,-1.4200000000000728,-0.0003650695303201,5020.505678
2019-03-15,Friday,london,08:00:00,14:29:59,3888.42,3912.43,24.009999999999764,0.0061747444977651,7368.528047
2019-03-15,Friday,new_york,15:30:00,21:59:59,3930.73,3919.44,-11.289999999999964,-0.0028722400164854,6294.052037
2019-03-16,Saturday,tokyo,02:00:00,07:59:59,3960.0,4010.06,50.059999999999945,0.0126414141414141,5594.163334
2019-03-16,Saturday,london,08:00:00,14:29:59,4010.0,3997.8,-12.199999999999818,-0.0030423940149625,4580.741126
2019-03-16,Saturday,new_york,15:30:00,21:59:59,3990.08,4004.0,13.920000000000073,0.0034886518566044,4126.678437
2019-03-17,Sunday,tokyo,02:00:00,07:59:59,3985.28,3975.02,-10.260000000000218,-0.0025744740645575,4243.504409
2019-03-17,Sunday,london,08:00:00,14:29:59,3975.67,3993.07,17.40000000000009,0.0043766207959916,4550.191159
2019-03-17,Sunday,new_york,15:30:00,21:59:59,3986.21,3993.01,6.800000000000182,0.0017058810248331,5135.60465
2019-03-18,Monday,tokyo,02:00:00,07:59:59,4021.73,3978.38,-43.34999999999991,-0.0107789433900336,4654.695026
2019-03-18,Monday,london,08:00:00,14:29:59,3978.48,3978.68,0.1999999999998181,5.027045504801819e-05,6205.874991000001
2019-03-18,Monday,new_york,15:30:00,21:59:59,3978.4,3986.0,7.599999999999909,0.0019103157048059,5547.111557
2019-03-19,Tuesday,tokyo,02:00:00,07:59:59,3992.44,3981.93,-10.510000000000218,-0.0026324753784653,5121.577636
2019-03-19,Tuesday,london,08:00:00,14:29:59,3981.98,4004.93,22.949999999999815,0.0057634644071542,7597.357280999999
2019-03-19,Tuesday,new_york,15:30:00,21:59:59,3993.41,4004.93,11.519999999999982,0.0028847526299577,5439.096969000001
2019-03-20,Wednesday,tokyo,02:00:00,07:59:59,3990.29,4009.01,18.72000000000025,0.0046913883452079,6641.611543000001
2019-03-20,Wednesday,london,08:00:00,14:29:59,4009.93,4011.49,1.5599999999999454,0.0003890342225425,7024.121821999999
2019-03-20,Wednesday,new_york,15:30:00,21:59:59,4010.93,4020.92,9.990000000000236,0.0024906941781581,6008.395692
2019-03-21,Thursday,tokyo,02:00:00,07:59:59,4038.6,4046.79,8.190000000000055,0.0020279304709553,5795.394815
2019-03-21,Thursday,london,08:00:00,14:29:59,4045.75,4010.56,-35.190000000000055,-0.0086980164370018,6387.74336
2019-03-21,Thursday,new_york,15:30:00,21:59:59,3975.0,3983.64,8.639999999999873,0.0021735849056603,5144.835451
2019-03-22,Friday,tokyo,02:00:00,07:59:59,3987.17,3978.59,-8.579999999999927,-0.0021519022263911,4712.676907000001
2019-03-22,Friday,london,08:00:00,14:29:59,3979.16,3997.61,18.450000000000276,0.0046366569828808,4968.84022
2019-03-22,Friday,new_york,15:30:00,21:59:59,3994.05,3988.96,-5.0900000000001455,-0.0012743956635495,4269.000848
2019-03-23,Saturday,tokyo,02:00:00,07:59:59,3987.36,4005.0,17.639999999999873,0.0044239797760923,5308.487104
2019-03-23,Saturday,london,08:00:00,14:29:59,4005.67,3985.9,-19.769999999999985,-0.0049355039231888,5651.670334
2019-03-23,Saturday,new_york,15:30:00,21:59:59,3990.57,3994.5,3.929999999999836,0.0009848217171981,5027.211733
2019-03-24,Sunday,tokyo,02:00:00,07:59:59,3993.62,3981.61,-12.009999999999764,-0.0030072966381378,5887.587605
2019-03-24,Sunday,london,08:00:00,14:29:59,3981.61,3988.24,6.629999999999654,0.0016651555526532,9285.192008
2019-03-24,Sunday,new_york,15:30:00,21:59:59,3993.0,3984.5,-8.5,-0.0021287252692211,6664.258367
2019-03-25,Monday,tokyo,02:00:00,07:59:59,3995.01,3993.72,-1.2900000000004184,-0.0003229028212696,8395.484341
2019-03-25,Monday,london,08:00:00,14:29:59,3991.49,3982.8,-8.6899999999996,-0.0021771318480064,9205.185851000002
2019-03-25,Monday,new_york,15:30:00,21:59:59,3981.0,3907.39,-73.61000000000013,-0.0184903290630494,7578.720691
2019-03-26,Tuesday,tokyo,02:00:00,07:59:59,3942.93,3925.98,-16.949999999999818,-0.0042988336085093,6778.133415
2019-03-26,Tuesday,london,08:00:00,14:29:59,3925.98,3920.76,-5.2199999999998,-0.0013296043280912,8072.256855999998
2019-03-26,Tuesday,new_york,15:30:00,21:59:59,3935.65,3927.04,-8.610000000000127,-0.0021876945358454,6730.050178
2019-03-27,Wednesday,tokyo,02:00:00,07:59:59,3987.15,4000.0,12.849999999999907,0.0032228534166007,7629.221339000001
2019-03-27,Wednesday,london,08:00:00,14:29:59,4000.0,4016.1,16.09999999999991,0.0040249999999999,7019.401510000001
2019-03-27,Wednesday,new_york,15:30:00,21:59:59,4017.99,4018.27,0.2800000000002001,6.968658458594845e-05,6182.040323
2019-03-28,Thursday,tokyo,02:00:00,07:59:59,4028.58,4025.91,-2.6700000000000728,-0.0006627645473095,6204.719336
2019-03-28,Thursday,london,08:00:00,14:29:59,4025.98,4022.99,-2.9900000000002365,-0.000742676317319,6780.725321000001
2019-03-28,Thursday,new_york,15:30:00,21:59:59,4028.64,4023.2,-5.440000000000055,-0.0013503316255609,5041.979264999999
2019-03-29,Friday,tokyo,02:00:00,07:59:59,4028.94,4057.63,28.69000000000005,0.0071209797117852,6410.70518
2019-03-29,Friday,london,08:00:00,14:29:59,4056.59,4087.75,31.15999999999985,0.0076813284063708,5619.905442
2019-03-29,Friday,new_york,15:30:00,21:59:59,4094.0,4092.63,-1.3699999999998909,-0.00033463605276,4101.399726
2019-03-30,Saturday,tokyo,02:00:00,07:59:59,4122.42,4097.95,-24.47000000000025,-0.0059358338063565,3542.720729
2019-03-30,Saturday,london,08:00:00,14:29:59,4097.94,4084.49,-13.449999999999818,-0.0032821368785291,4745.459384
2019-03-30,Saturday,new_york,15:30:00,21:59:59,4088.56,4096.1,7.540000000000418,0.0018441700745495,4645.276686
2019-03-31,Sunday,tokyo,02:00:00,07:59:59,4095.77,4085.03,-10.739999999999782,-0.0026222175561615,7473.399558999999
2019-03-31,Sunday,london,09:00:00,15:29:59,4098.79,4106.85,8.0600000000004,0.0019664339963745,12766.911725999998
2019-03-31,Sunday,new_york,15:30:00,21:59:59,4106.86,4103.77,-3.089999999999236,-0.0007523996435231,9193.548131999998
2019-04-01,Monday,tokyo,02:00:00,07:59:59,4117.57,4128.85,11.280000000000657,0.0027394798388371,16593.059268999998
2019-04-01,Monday,london,09:00:00,15:29:59,4135.9,4146.38,10.480000000000471,0.002533910394352,27947.980689000004
2019-04-01,Monday,new_york,15:30:00,21:59:59,4146.38,4145.06,-1.319999999999709,-0.0003183499823942,22678.77195
2019-04-02,Tuesday,tokyo,02:00:00,07:59:59,4158.41,4646.03,487.6199999999999,0.1172611647240171,25059.176662
2019-04-02,Tuesday,london,09:00:00,15:29:59,4649.99,4714.12,64.13000000000011,0.0137914275084463,24590.232502000003
2019-04-02,Tuesday,new_york,15:30:00,21:59:59,4714.12,4748.82,34.69999999999982,0.0073608648061567,17813.835842
2019-04-03,Wednesday,tokyo,02:00:00,07:59:59,4934.64,4930.0,-4.640000000000327,-0.0009402914903621,20292.535211
2019-04-03,Wednesday,london,09:00:00,15:29:59,4919.02,4960.13,41.10999999999967,0.008357355733459,14479.122671
2019-04-03,Wednesday,new_york,15:30:00,21:59:59,4960.13,5139.56,179.4300000000003,0.0361744551050073,15136.477713000002
2019-04-04,Thursday,tokyo,02:00:00,07:59:59,4960.19,5013.0,52.8100000000004,0.0106467695793912,10691.741561
2019-04-04,Thursday,london,09:00:00,15:29:59,5005.85,4927.52,-78.32999999999993,-0.0156476922001258,13934.840936
2019-04-04,Thursday,new_york,15:30:00,21:59:59,4930.68,4915.09,-15.590000000000146,-0.0031618356900062,9147.273683
2019-04-05,Friday,tokyo,02:00:00,07:59:59,4908.72,4944.33,35.60999999999967,0.0072544370019067,8073.973231000001
2019-04-05,Friday,london,09:00:00,15:29:59,4965.22,4956.01,-9.210000000000036,-0.0018549027032035,10089.766033
2019-04-05,Friday,new_york,15:30:00,21:59:59,4956.45,4978.75,22.300000000000185,0.0044991879268427,12317.737980000002
2019-04-06,Saturday,tokyo,02:00:00,07:59:59,4987.88,4984.45,-3.430000000000291,-0.0006876669045767,11395.766291999998
2019-04-06,Saturday,london,09:00:00,15:29:59,4971.62,5027.06,55.44000000000051,0.0111512947489953,12175.645507
2019-04-06,Saturday,new_york,15:30:00,21:59:59,5027.06,5014.77,-12.289999999999964,-0.0024447689106554,11454.696736
